"借据流水号","客户编号","客户名称","业务品种","是否表外","起始日期","到期日期","年利率","放款金额","借据余额","附加担保方式","业务品种大类","逾期天数","五级分类","经办人","业务品种细分","核心企业名称","组织机构证注册地","营业执照证注册地","统一社会信息证注册地","注册地址","利率调整周期","下一结息日","所属部门HR","终结日期","还款金额","ECIF客户号"
"2024092000000020","2018041800000032","广州扬帆钢铁贸易有限公司","反向保理","表内",2024-09-20,2026-03-15,6.5,107458.56,107458.56,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广东省广州市黄埔区","广东省广州市黄埔区","广东省广州市黄埔区","广东省广州市","",2025-09-15,"供应链金融部",,0E-20,"200001524271"
"2024092900000035","2018041800000032","广州扬帆钢铁贸易有限公司","反向保理","表内",2024-09-29,2026-03-24,6.5,110725.68,110725.68,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广东省广州市黄埔区","广东省广州市黄埔区","广东省广州市黄埔区","广东省广州市","",2025-09-24,"供应链金融部",,0E-20,"200001524271"
"2025031900000024","2018060500000005","陕西旭通工贸有限公司","反向保理","表内",2025-03-19,2026-03-13,6,250845.59,250845.59,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-03-13,"供应链金融部",,0E-20,"200001812866"
"2024091100000023","2019070900000051","青岛锦泰聚源经贸有限公司","反向保理","表内",2024-09-11,2026-03-06,6.5,215802.55,215802.55,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","山东省青岛市黄岛区","山东省青岛市黄岛区","山东省青岛市黄岛区","山东省青岛市黄岛区","",2025-09-06,"供应链金融部",,0E-20,"200002470883"
"2024090300000038","2019081600000058","延安瑞坤工贸有限公司","反向保理","表内",2024-09-03,2026-02-28,6.5,119920.87,119920.87,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省延安市","陕西省延安市","陕西省延安市宝塔区","陕西省延安市","",2025-08-28,"供应链金融部",,0E-20,"200002559233"
"2025040800000023","2019081600000058","延安瑞坤工贸有限公司","反向保理","表内",2025-04-08,2026-04-03,6,335032.6,335032.6,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省延安市","陕西省延安市","陕西省延安市宝塔区","陕西省延安市","",2026-04-03,"供应链金融部",,0E-20,"200002559233"
"2025092900000061","2017092100000022","青海宝辉贸易有限公司","反向保理","表内",2025-09-29,2026-09-24,6,60190.68,60190.68,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","青海省西宁市城北区","青海省西宁市城北区","青海省西宁市城北区","青海省西宁市","",2026-09-24,"供应链金融部",,0E-20,"200000872550"
"2025060500000022","2017092500000028","江阴运昌钢铁贸易有限公司","反向保理","表内",2025-06-05,2026-05-31,6,119031.88,119031.88,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","江苏省无锡市江阴市","江苏省无锡市江阴市","江苏省无锡市江阴市","江苏省无锡市江阴市","",2026-05-31,"供应链金融部",,0E-20,"200000882009"
"2025032500000012","2017092500000028","江阴运昌钢铁贸易有限公司","反向保理","表内",2025-03-25,2026-03-19,6,138055.22,138055.22,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","江苏省无锡市江阴市","江苏省无锡市江阴市","江苏省无锡市江阴市","江苏省无锡市江阴市","",2026-03-19,"供应链金融部",,0E-20,"200000882009"
"2025102000000051","2018010400000154","合肥瑞豪物资有限公司","反向保理","表内",2025-10-20,2026-10-15,6,141708.15,141708.15,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市","",2026-10-15,"供应链金融部",,0E-20,"200001080745"
"2025080400000055","2018010400000154","合肥瑞豪物资有限公司","反向保理","表内",2025-08-04,2026-07-30,6,105463.44,105463.44,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市","",2026-07-30,"供应链金融部",,0E-20,"200001080745"
"2025120400000049","2018060500000005","陕西旭通工贸有限公司","反向保理","表内",2025-12-04,2026-11-28,6,240379.82,240379.82,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-11-28,"供应链金融部",,0E-20,"200001812866"
"2025072300000048","2018071600000003","西安鑫隆达物资有限公司","反向保理","表内",2025-07-23,2026-07-18,6,114649.61,114649.61,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-07-18,"供应链金融部",,0E-20,"200001935495"
"2025080600000034","2018071600000003","西安鑫隆达物资有限公司","反向保理","表内",2025-08-06,2026-07-31,6,121884.73,121884.73,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-07-31,"供应链金融部",,0E-20,"200001935495"
"2024090300000036","2019081600000058","延安瑞坤工贸有限公司","反向保理","表内",2024-09-03,2026-02-28,6.5,107783.28,107783.28,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省延安市","陕西省延安市","陕西省延安市宝塔区","陕西省延安市","",2025-08-28,"供应链金融部",,0E-20,"200002559233"
"2025121200000045","2022083000000003","上海强盛实业有限公司","普通流动资金贷款","表内",2025-12-12,2026-04-11,6.1,66361.57,66361.57,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",2026-04-11,"公司业务三部",,0E-20,"310014423305"
"2025012000000015","2023022800000004","宜兴市富磊科技有限公司","反向保理","表内",2025-01-20,2026-01-20,5,710176,710176,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-01-20,"公司业务三部",,0E-20,"320015448961"
"2025010300000007","2023060600000002","江西招银融创商贸有限公司","反向保理","表内",2025-01-03,2026-01-03,3.95,4010899.59,4010899.59,"","贸易融资",0,"1-正常","周鑫（客户经理）","线上供应链-瑞e保","上海中振交通装备有限公司","江西省新余市渝水区","江西省新余市渝水区","江西省新余市渝水区","江西省新余市渝水区","",2026-01-03,"公司业务一部",,0E-20,"320015957940"
"2025112400000043","2018010400000154","合肥瑞豪物资有限公司","反向保理","表内",2025-11-24,2026-11-19,6,133724.51,133724.51,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市","",2026-11-19,"供应链金融部",,0E-20,"200001080745"
"2025061200000035","2018010400000154","合肥瑞豪物资有限公司","反向保理","表内",2025-06-12,2026-06-07,6,129859.25,129859.25,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市","",2026-06-07,"供应链金融部",,0E-20,"200001080745"
"2025102800000038","2018013000000010","浙商中拓集团（广西）有限公司","反向保理","表内",2025-10-28,2026-10-22,6,109804.5,109804.5,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","广西壮族自治区南宁市西乡塘区","广西壮族自治区南宁市西乡塘区","广西壮族自治区南宁市西乡塘区","广西壮族自治区南宁市西乡塘区","",2026-10-22,"供应链金融部",,0E-20,"200001167564"
"PJ20251212000009","2025042100000011","上海淌匠贸易有限公司","银行承兑汇票","表外",2025-12-12,2026-06-12,100,10000000,10000000,"","票据",0,"1-正常","沈菡","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务二部",,0E-20,"310022372661"
"PJ20251215000005","2025072400000015","复长（上海）贸易有限公司","银行承兑汇票","表外",2025-12-15,2026-06-15,100,10000000,10000000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务二部",,0E-20,"310022973348"
"2025042900000016","2017090500000005","合肥前楼物资有限公司","反向保理","表内",2025-04-29,2026-04-22,6,266145.81,266145.81,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","",2026-04-22,"供应链金融部",,0E-20,"200000801330"
"2025102000000045","2017092100000022","青海宝辉贸易有限公司","反向保理","表内",2025-10-20,2026-10-12,6,86408.91,86408.91,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","青海省西宁市城北区","青海省西宁市城北区","青海省西宁市城北区","青海省西宁市","",2026-10-12,"供应链金融部",,0E-20,"200000872550"
"2025051900000028","2017092100000022","青海宝辉贸易有限公司","反向保理","表内",2025-05-19,2026-05-10,6,340579.4,340579.4,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","青海省西宁市城北区","青海省西宁市城北区","青海省西宁市城北区","青海省西宁市","",2026-05-10,"供应链金融部",,0E-20,"200000872550"
"2025121600000036","2017092100000022","青海宝辉贸易有限公司","反向保理","表内",2025-12-16,2026-12-03,6,123146.46,123146.46,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","青海省西宁市城北区","青海省西宁市城北区","青海省西宁市城北区","青海省西宁市","",2026-12-03,"供应链金融部",,0E-20,"200000872550"
"2025092600000031","2023090400000007","山东泰钰贸易有限公司","反向保理","表内",2025-09-26,2026-09-20,6,144533.99,144533.99,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","山东省济南市历下区","山东省济南市历下区","山东省济南市历下区","山东省济南市历下区","",2026-09-20,"供应链金融部",,0E-20,"320016213611"
"PJ20231208000583","2023120500000002","上海和峻国际贸易有限公司","银行承兑汇票","表外",2023-12-08,2024-06-08,100,100000,100000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",2024-06-11,0E-20,"310017665077"
"126221202344351100841105","2025011000000001","嘉兴鑫吉运输有限公司","普通流动资金贷款","表内",2025-02-17,2026-02-17,5.5,400000,400000,"质押","一般贷款",226,"3-次级","周翔","脱核-顺丰","顺丰控股股份有限公司","浙江省嘉兴市秀洲区","浙江省嘉兴市秀洲区","浙江省嘉兴市秀洲区","浙江省嘉兴市秀洲区","",2025-02-20,"供应链金融部",,0E-20,"320021332758"
"2025041600000008","2025011600000011","陕西讯达供应链有限公司","反向保理","表内",2025-04-16,2026-04-10,6,115322.42,115322.42,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-04-10,"供应链金融部",,0E-20,"320020301227"
"2025041100000013","2025011600000011","陕西讯达供应链有限公司","反向保理","表内",2025-04-11,2026-04-06,6,110611.2,110611.2,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-04-06,"供应链金融部",,0E-20,"320020301227"
"2025041100000012","2025011600000011","陕西讯达供应链有限公司","反向保理","表内",2025-04-11,2026-04-06,6,109624.38,109624.38,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-04-06,"供应链金融部",,0E-20,"320020301227"
"2025082500000029","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-08-25,2026-08-20,6,112697.1,112697.1,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-08-20,"供应链金融部",,0E-20,"320022379963"
"2025082900000030","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-08-29,2026-08-24,6,116506.63,116506.63,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-08-24,"供应链金融部",,0E-20,"320022379963"
"2025081900000035","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-08-19,2026-08-10,6,116148.32,116148.32,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-08-10,"供应链金融部",,0E-20,"320022379963"
"2024091800000041","2020092300000117","陕西天信元和商贸有限公司","反向保理","表内",2024-09-18,2026-03-13,6.5,115945.68,115945.68,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市新城区","",2025-09-13,"供应链金融部",,0E-20,"320006386879"
"2024091800000042","2020092300000117","陕西天信元和商贸有限公司","反向保理","表内",2024-09-18,2026-03-13,6.5,110903.49,110903.49,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市新城区","陕西省西安市新城区","",2025-09-13,"供应链金融部",,0E-20,"320006386879"
"2025120100000042","2020111900000427","上海兵正供应链管理有限公司","普通流动资金贷款","表内",2025-12-01,2026-03-01,6.1,151654.8,62064.8,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2026-03-01,"公司业务三部",,89590.000000000000,"310007299353"
"2025032600000014","2018042500000005","陕西坤源供应链集团有限公司","反向保理","表内",2025-03-26,2026-03-21,6,457451.87,457451.87,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-03-21,"供应链金融部",,0E-20,"200001610189"
"2025101600000050","2018060500000005","陕西旭通工贸有限公司","反向保理","表内",2025-10-16,2026-10-11,6,116746.59,116746.59,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-10-11,"供应链金融部",,0E-20,"200001812866"
"2025123000000048","2018060500000005","陕西旭通工贸有限公司","反向保理","表内",2025-12-30,2026-12-25,6,120057.57,120057.57,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-12-25,"供应链金融部",,0E-20,"200001812866"
"2025062500000018","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-06-25,2026-06-19,6,112905.68,112905.68,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-06-19,"供应链金融部",,0E-20,"320022379963"
"2025091800000037","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-09-18,2026-09-13,6,222766.12,222766.12,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-09-13,"供应链金融部",,0E-20,"320022379963"
"2025070800000023","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-07-08,2026-07-02,6,218691.51,218691.51,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-07-02,"供应链金融部",,0E-20,"320022379963"
"2025101600000051","2018060500000005","陕西旭通工贸有限公司","反向保理","表内",2025-10-16,2026-10-11,6,34984.81,34984.81,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-10-11,"供应链金融部",,0E-20,"200001812866"
"2025050900000046","2018060500000005","陕西旭通工贸有限公司","反向保理","表内",2025-05-09,2026-05-04,6,109756.11,109756.11,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-05-04,"供应链金融部",,0E-20,"200001812866"
"2025101600000048","2018060500000005","陕西旭通工贸有限公司","反向保理","表内",2025-10-16,2026-10-11,6,115301.31,115301.31,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-10-11,"供应链金融部",,0E-20,"200001812866"
"2025051900000021","2021110600000931","江苏优昊电缆有限公司","反向保理","表内",2025-05-19,2026-05-19,5,287896.26,287896.26,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-05-19,"公司业务三部",,0E-20,"320012262768"
"2025092500000046","2022083000000003","上海强盛实业有限公司","普通流动资金贷款","表内",2025-09-25,2026-01-23,6.1,27412.7,27412.7,"","一般贷款",0,"1-正常","郑天宁","产能预售业务","上海中钢供应链有限公司","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",2026-01-23,"公司业务三部",,0E-20,"310014423305"
"2025030300000001","2023022200000005","江西连年鸿供应链管理有限公司","反向保理","表内",2025-03-03,2026-03-03,5.15,5000000,5000000,"","贸易融资",0,"1-正常","朱强","线上供应链-瑞e保","江西联创光电科技股份有限公司","江西省南昌市青山湖区","江西省南昌市青山湖区","江西省南昌市青山湖区","江西省南昌市青山湖区","",2026-03-03,"公司业务三部",,0E-20,"320015297082"
"2024020700000001","2023113000000001","启东吉航酒店有限公司","普通流动资金贷款","表内",2024-02-07,2029-02-07,10.97,1000000,755063.36,"保证","一般贷款",0,"1-正常","周翔","瑞e惠-亚朵","上海亚朵商业管理（集团）有限公司","江苏省南通市启东市","江苏省南通市启东市","江苏省南通市启东市","江苏省南通市启东市","",2024-03-09,"供应链金融部",,244936.640000000000,"320018330485"
"2024090400000032","2024012200000011","重庆坤桥物资有限公司","反向保理","表内",2024-09-04,2026-03-04,6.5,133595.78,133595.78,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","重庆市九龙坡区","重庆市九龙坡区","重庆市九龙坡区","重庆市九龙坡区","",2025-09-04,"供应链金融部",,0E-20,"320017988881"
"PJ20251211000007","2024101500000157","上海竞歆实业有限公司","银行承兑汇票","表外",2025-12-11,2026-06-11,100,10000000,10000000,"","票据",0,"1-正常","沈旭","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务一部",,0E-20,"310019869862"
"2025102200000038","2017092100000022","青海宝辉贸易有限公司","反向保理","表内",2025-10-22,2026-10-16,6,130633.86,130633.86,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","青海省西宁市城北区","青海省西宁市城北区","青海省西宁市城北区","青海省西宁市","",2026-10-16,"供应链金融部",,0E-20,"200000872550"
"2025031000000005","2017092500000028","江阴运昌钢铁贸易有限公司","反向保理","表内",2025-03-10,2026-03-05,6,129364.54,129364.54,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","江苏省无锡市江阴市","江苏省无锡市江阴市","江苏省无锡市江阴市","江苏省无锡市江阴市","",2026-03-05,"供应链金融部",,0E-20,"200000882009"
"2025042900000009","2017092500000028","江阴运昌钢铁贸易有限公司","反向保理","表内",2025-04-29,2026-04-23,6,120867.85,120867.85,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","江苏省无锡市江阴市","江苏省无锡市江阴市","江苏省无锡市江阴市","江苏省无锡市江阴市","",2026-04-23,"供应链金融部",,0E-20,"200000882009"
"PJ20251211000006","2024101500000157","上海竞歆实业有限公司","银行承兑汇票","表外",2025-12-11,2026-06-11,100,15000000,15000000,"","票据",0,"1-正常","沈旭","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务一部",,0E-20,"310019869862"
"PJ20251210000007","2025010600000002","上海太欣实业有限公司","银行承兑汇票","表外",2025-12-10,2026-06-10,100,10000000,10000000,"","票据",0,"1-正常","吴一彬","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",,0E-20,"310022250788"
"2025050900000021","2025011500000011","江苏双杰化工有限公司","反向保理","表内",2025-05-09,2026-05-09,5,1234200,1234200,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省常州市新北区","江苏省常州市新北区","江苏省常州市新北区","江苏省常州市新北区","",2026-05-09,"公司业务三部",,0E-20,"320021859988"
"2025050900000040","2018060500000005","陕西旭通工贸有限公司","反向保理","表内",2025-05-09,2026-05-04,6,118528.01,118528.01,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-05-04,"供应链金融部",,0E-20,"200001812866"
"2025101600000049","2018060500000005","陕西旭通工贸有限公司","反向保理","表内",2025-10-16,2026-10-11,6,81974.68,81974.68,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-10-11,"供应链金融部",,0E-20,"200001812866"
"2025073000000036","2018071600000003","西安鑫隆达物资有限公司","反向保理","表内",2025-07-30,2026-07-24,6,124822.89,124822.89,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市","",2026-07-24,"供应链金融部",,0E-20,"200001935495"
"2025041100000018","2025011600000011","陕西讯达供应链有限公司","反向保理","表内",2025-04-11,2026-04-06,6,112704.31,112704.31,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-04-06,"供应链金融部",,0E-20,"320020301227"
"2025022700000022","2025022100000002","上海久彰电子商务有限公司","普通流动资金贷款","表内",2025-02-27,2026-02-27,4.5,10000000,10000000,"保证","一般贷款",0,"1-正常","朱晓琪（团队负责人）","一般贷款","","上海市徐汇区","上海市徐汇区","上海市徐汇区","上海市徐汇区","",2025-03-21,"公司业务三部",,0E-20,"200000000089"
"2025123000000051","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-12-30,2026-12-25,6,152013.01,152013.01,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-12-25,"供应链金融部",,0E-20,"320022379963"
"2025091200000029","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-09-12,2026-09-06,6,108577.35,108577.35,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-09-06,"供应链金融部",,0E-20,"320022379963"
"2025112700000049","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-11-27,2026-11-22,6,111035.3,111035.3,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-11-22,"供应链金融部",,0E-20,"320022379963"
"2025062400000021","2025041700000001","上海睿赛德电子科技有限公司","普通流动资金贷款","表内",2025-06-25,2026-06-25,3.8,1130000,1130000,"保证","一般贷款",0,"1-正常","朱晓琪（团队负责人）","一般贷款","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",2025-09-21,"公司业务三部",,0E-20,"310018099424"
"PJ20251222000008","2025051500000007","上海汇壹兴国际贸易有限公司","银行承兑汇票","表外",2025-12-22,2026-06-22,100,50000000,50000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务一部",,0E-20,"310022561634"
"PJ20250924000001","2025061800000013","上海铄晖机械设备有限公司","银行承兑汇票","表外",2025-09-24,2026-03-24,100,10000000,10000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市松江区","上海市松江区","上海市松江区","上海市松江区","",,"公司业务一部",,0E-20,"310022372938"
"PJ20251210000002","2025072400000015","复长（上海）贸易有限公司","银行承兑汇票","表外",2025-12-10,2026-06-10,100,10000000,10000000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市金山区","上海市金山区","上海市金山区","上海市金山区","",,"公司业务二部",,0E-20,"310022973348"
"2025031200000020","2017092500000028","江阴运昌钢铁贸易有限公司","反向保理","表内",2025-03-12,2026-03-07,6,132688.03,132688.03,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","江苏省无锡市江阴市","江苏省无锡市江阴市","江苏省无锡市江阴市","江苏省无锡市江阴市","",2026-03-07,"供应链金融部",,0E-20,"200000882009"
"2025060500000027","2017092500000028","江阴运昌钢铁贸易有限公司","反向保理","表内",2025-06-05,2026-05-31,6,121971.57,121971.57,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","江苏省无锡市江阴市","江苏省无锡市江阴市","江苏省无锡市江阴市","江苏省无锡市江阴市","",2026-05-31,"供应链金融部",,0E-20,"200000882009"
"2025042200000028","2017110100000020","甘肃广丰源物资有限责任公司","反向保理","表内",2025-04-22,2026-04-17,6,137183.04,137183.04,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","甘肃省兰州市七里河区","甘肃省兰州市七里河区","甘肃省兰州市七里河区","甘肃省兰州市","",2026-04-17,"供应链金融部",,0E-20,"200000933948"
