"借据流水号","客户编号","客户名称","业务品种","是否表外","起始日期","到期日期","年利率","放款金额","借据余额","附加担保方式","业务品种大类","逾期天数","五级分类","经办人","业务品种细分","核心企业名称","组织机构证注册地","营业执照证注册地","统一社会信息证注册地","注册地址","利率调整周期","下一结息日","所属部门HR","终结日期","还款金额","ECIF客户号"
"PJ20250606000004","2023120500000002","上海和峻国际贸易有限公司","银行承兑汇票","表外",2025-06-06,2025-12-06,100,10000000,10000000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",,0E-20,"310017665077"
"PJ20231208000239","2023120500000002","上海和峻国际贸易有限公司","银行承兑汇票","表外",2023-12-08,2024-06-08,100,100000,100000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",2024-06-11,0E-20,"310017665077"
"PJ20250609000031","2025010600000002","上海太欣实业有限公司","银行承兑汇票","表外",2025-06-09,2025-12-09,100,10000000,10000000,"","票据",0,"1-正常","吴一彬","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",,0E-20,"310022250788"
"PJ20250609000026","2025010600000002","上海太欣实业有限公司","银行承兑汇票","表外",2025-06-09,2025-12-09,100,10000000,10000000,"","票据",0,"1-正常","吴一彬","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",,0E-20,"310022250788"
"2025052000000018","2025011100000001","无锡市云登科技有限公司","反向保理","表内",2025-05-20,2026-05-20,5,1243585.29,1243585.29,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-05-20,"公司业务三部",,0E-20,"320021872299"
"2024090200000023","2024040800000026","日照世纪源泉贸易有限公司","反向保理","表内",2024-09-02,2026-02-28,6.5,123055.38,123055.38,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","山东省日照市东港区","山东省日照市东港区","山东省日照市东港区","山东省日照市东港区","",2025-08-28,"供应链金融部",,0E-20,"320013980402"
"PJ20250625000039","2024052700000029","上海委斐商贸有限公司","银行承兑汇票","表外",2025-06-25,2025-12-25,100,50000000,50000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市普陀区","上海市普陀区","上海市普陀区","上海市普陀区","",,"公司业务一部",,0E-20,"310019505169"
"PJ20250610000039","2024101800000162","上海欢余贸易有限公司","银行承兑汇票","表外",2025-06-10,2025-12-10,100,10000000,10000000,"","票据",0,"1-正常","沈菡","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务二部",,0E-20,"310020759359"
"2025041600000006","2025011600000011","陕西讯达供应链有限公司","反向保理","表内",2025-04-16,2026-04-10,6,111938.66,111938.66,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-04-10,"供应链金融部",,0E-20,"320020301227"
"PJ20251126000005","2025012100000009","上海胜集贸易有限公司","银行承兑汇票","表外",2025-11-26,2026-05-26,100,40000000,40000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310021418945"
"PJ20250609000052","2025021700000004","上海环恒国际贸易有限公司","银行承兑汇票","表外",2025-06-09,2025-12-09,100,10000000,10000000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务二部",,0E-20,"310021663194"
"2025031300000004","2025011300000008","镇江海东化工有限公司","反向保理","表内",2025-03-13,2026-03-13,4.9,260720.87,260720.87,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省镇江市京口区","江苏省镇江市京口区","江苏省镇江市京口区","江苏省镇江市京口区","",2026-03-13,"公司业务三部",,0E-20,"320021621096"
"2025042800000014","2025011600000011","陕西讯达供应链有限公司","反向保理","表内",2025-04-28,2026-04-23,6,108039.51,108039.51,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-04-23,"供应链金融部",,0E-20,"320020301227"
"2025041100000017","2025011600000011","陕西讯达供应链有限公司","反向保理","表内",2025-04-11,2026-04-06,6,115507.34,115507.34,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-04-06,"供应链金融部",,0E-20,"320020301227"
"2024090400000030","2024012200000011","重庆坤桥物资有限公司","反向保理","表内",2024-09-04,2026-03-04,6.5,136936.32,136936.32,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","重庆市九龙坡区","重庆市九龙坡区","重庆市九龙坡区","重庆市九龙坡区","",2025-09-04,"供应链金融部",,0E-20,"320017988881"
"PJ20250925000001","2024031100000020","上海信帽铭贸易有限公司","银行承兑汇票","表外",2025-09-25,2026-03-25,100,40000000,40000000,"","票据",0,"1-正常","徐淑颖","","","上海市松江区","上海市松江区","上海市松江区","上海市松江区","",,"公司业务四部",,0E-20,"310019456162"
"PJ20250606000018","2024101500000157","上海竞歆实业有限公司","银行承兑汇票","表外",2025-06-06,2025-12-06,100,10000000,10000000,"","票据",0,"1-正常","沈旭","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务一部",,0E-20,"310019869862"
"PJ20250610000038","2024101800000162","上海欢余贸易有限公司","银行承兑汇票","表外",2025-06-10,2025-12-10,100,10000000,10000000,"","票据",0,"1-正常","沈菡","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务二部",,0E-20,"310020759359"
"2025052900000029","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-05-29,2026-05-21,6,219377.84,219377.84,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-05-21,"供应链金融部",,0E-20,"320022379963"
"2025071500000026","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-07-15,2026-07-06,6,41426.68,41426.68,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-07-06,"供应链金融部",,0E-20,"320022379963"
"2025082900000028","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-08-29,2026-08-24,6,113335.93,113335.93,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-08-24,"供应链金融部",,0E-20,"320022379963"
"2025042200000041","2025011600000011","陕西讯达供应链有限公司","反向保理","表内",2025-04-22,2026-04-17,6,115239.63,115239.63,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-04-17,"供应链金融部",,0E-20,"320020301227"
"2025041100000014","2025011600000011","陕西讯达供应链有限公司","反向保理","表内",2025-04-11,2026-04-06,6,226605.86,226605.86,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-04-06,"供应链金融部",,0E-20,"320020301227"
"2025042200000030","2025011600000011","陕西讯达供应链有限公司","反向保理","表内",2025-04-22,2026-04-17,6,109841.88,109841.88,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-04-17,"供应链金融部",,0E-20,"320020301227"
"2025092500000040","2024102900000141","上海欣浩昌环保科技有限公司","普通流动资金贷款","表内",2025-09-25,2025-12-24,6.1,556030.16,556030.16,"","一般贷款",0,"1-正常","郑天宁","现货业务","上海中钢供应链有限公司","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",2025-12-24,"公司业务三部",,0E-20,"310020969454"
"2025041100000023","2025011600000011","陕西讯达供应链有限公司","反向保理","表内",2025-04-11,2026-04-06,6,113353.26,113353.26,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-04-06,"供应链金融部",,0E-20,"320020301227"
"2025022800000015","2025011600000011","陕西讯达供应链有限公司","反向保理","表内",2025-02-28,2026-02-23,6,234289.25,234289.25,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-02-23,"供应链金融部",,0E-20,"320020301227"
"2025082900000027","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-08-29,2026-08-24,6,114574.82,114574.82,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-08-24,"供应链金融部",,0E-20,"320022379963"
"2025051900000044","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-05-19,2026-05-14,6,110693.74,110693.74,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-05-14,"供应链金融部",,0E-20,"320022379963"
"2025070800000022","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-07-08,2026-07-02,6,111767.94,111767.94,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-07-02,"供应链金融部",,0E-20,"320022379963"
"2025042200000036","2025011600000011","陕西讯达供应链有限公司","反向保理","表内",2025-04-22,2026-04-17,6,113807.63,113807.63,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-04-17,"供应链金融部",,0E-20,"320020301227"
"2025041100000011","2025011600000011","陕西讯达供应链有限公司","反向保理","表内",2025-04-11,2026-04-06,6,122042.39,122042.39,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-04-06,"供应链金融部",,0E-20,"320020301227"
"2025091800000036","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-09-18,2026-09-13,6,114510.19,114510.19,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-09-13,"供应链金融部",,0E-20,"320022379963"
"2025111800000052","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-11-18,2026-11-13,6,112051.09,112051.09,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-11-13,"供应链金融部",,0E-20,"320022379963"
"PJ20250625000026","2025042100000011","上海淌匠贸易有限公司","银行承兑汇票","表外",2025-06-25,2025-12-25,100,10000000,10000000,"","票据",0,"1-正常","沈菡","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务二部",,0E-20,"310022372661"
"PJ20250625000030","2025042100000011","上海淌匠贸易有限公司","银行承兑汇票","表外",2025-06-25,2025-12-25,100,10000000,10000000,"","票据",0,"1-正常","沈菡","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务二部",,0E-20,"310022372661"
"2025090900000033","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-09-09,2026-09-04,6,116873.89,116873.89,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-09-04,"供应链金融部",,0E-20,"320022379963"
"2025052700000020","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-05-27,2026-05-21,6,107281.92,107281.92,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-05-21,"供应链金融部",,0E-20,"320022379963"
"2025081900000034","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-08-19,2026-08-10,6,115222.87,115222.87,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-08-10,"供应链金融部",,0E-20,"320022379963"
"2025052900000022","2019110800000026","北京晟远天达物资有限公司","反向保理","表内",2025-05-29,2026-05-22,6,115878.25,115878.25,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","北京市房山区","北京市房山区","北京市房山区","北京市房山区","",2026-05-22,"供应链金融部",,0E-20,"200002631006"
"2024090300000068","2024012200000011","重庆坤桥物资有限公司","反向保理","表内",2024-09-03,2026-03-03,6.5,125796.53,125796.53,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","重庆市九龙坡区","重庆市九龙坡区","重庆市九龙坡区","重庆市九龙坡区","",2025-09-03,"供应链金融部",,0E-20,"320017988881"
"2025080600000025","2024061100000019","江苏新福昌建材有限公司","反向保理","表内",2025-08-06,2026-08-06,5.6,2236941.2,2236941.2,"","贸易融资",0,"1-正常","周翔","线上供应链-瑞e保","江苏中大杆塔科技发展有限公司","江苏省南京市玄武区","江苏省南京市玄武区","江苏省南京市玄武区","江苏省南京市玄武区","",2026-08-06,"供应链金融部",,0E-20,"320019836627"
"2024092400000028","2024082000000177","无锡市裕旺酒店管理有限公司","普通流动资金贷款","表内",2024-09-24,2027-09-24,8,7000000,5274658.09,"质押","一般贷款",0,"1-正常","周翔","瑞e惠-亚朵","上海亚朵商业管理（集团）有限公司","江苏省无锡市滨湖区","江苏省无锡市滨湖区","江苏省无锡市滨湖区","江苏省无锡市滨湖区","",2024-10-09,"供应链金融部",,1725341.910000000000,"320020423313"
"PJ20250609000029","2025010600000002","上海太欣实业有限公司","银行承兑汇票","表外",2025-06-09,2025-12-09,100,10000000,10000000,"","票据",0,"1-正常","吴一彬","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",,0E-20,"310022250788"
"PJ20250925000019","2025011000000007","上海沧濯贸易有限公司","银行承兑汇票","表外",2025-09-25,2026-03-25,100,30000000,30000000,"","票据",0,"1-正常","周鑫（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务一部",,0E-20,"310021388554"
"2025071000000036","2025011000000023","宜兴市嘉泰盛塑业有限公司","反向保理","表内",2025-07-10,2026-07-10,5,385102.2,385102.2,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","江苏省无锡市宜兴市","",2026-07-10,"公司业务三部",,0E-20,"320022511808"
"2025071000000035","2025011500000011","江苏双杰化工有限公司","反向保理","表内",2025-07-10,2026-07-10,5,2048240,2048240,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","江苏省常州市新北区","江苏省常州市新北区","江苏省常州市新北区","江苏省常州市新北区","",2026-07-10,"公司业务三部",,0E-20,"320021859988"
"2025040100000026","2025011600000011","陕西讯达供应链有限公司","反向保理","表内",2025-04-01,2026-03-27,6,114558.77,114558.77,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-03-27,"供应链金融部",,0E-20,"320020301227"
"2025032600000021","2025011600000011","陕西讯达供应链有限公司","反向保理","表内",2025-03-26,2026-03-21,6,231525.94,231525.94,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-03-21,"供应链金融部",,0E-20,"320020301227"
"2025052200000029","2025011600000011","陕西讯达供应链有限公司","反向保理","表内",2025-05-22,2026-05-17,6,110489.83,110489.83,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-05-17,"供应链金融部",,0E-20,"320020301227"
"2025041100000015","2025011600000011","陕西讯达供应链有限公司","反向保理","表内",2025-04-11,2026-04-06,6,18610.33,18610.33,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-04-06,"供应链金融部",,0E-20,"320020301227"
"2025061200000030","2023120400000016","安徽上华电缆有限公司","反向保理","表内",2025-06-12,2026-06-12,5,389292.69,389292.69,"","贸易融资",0,"1-正常","尹筱玲（客户经理）","线上供应链-瑞e保","远东智慧能源股份有限公司","安徽省滁州市天长市","安徽省滁州市天长市","安徽省滁州市天长市","安徽省滁州市天长市","",2026-06-12,"公司业务三部",,0E-20,"320018205993"
"PJ20231208000237","2023120500000002","上海和峻国际贸易有限公司","银行承兑汇票","表外",2023-12-08,2024-06-08,100,100000,100000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",2024-06-11,0E-20,"310017665077"
"2025092200000039","2020092300000120","上海贤和商贸发展有限公司","反向保理","表内",2025-09-22,2026-09-14,6,63054.75,63054.75,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","上海市奉贤区","上海市奉贤区","上海市奉贤区","上海市奉贤区","",2026-09-14,"供应链金融部",,0E-20,"310006301537"
"2025031900000039","2023081600000003","上海清鹤科技股份有限公司","普通流动资金贷款","表内",2025-03-19,2026-03-19,7.5,5000000,5000000,"","一般贷款",0,"1-正常","方兆阳","一般贷款","","上海市杨浦区","上海市杨浦区","上海市杨浦区","上海市杨浦区","",2025-03-21,"普惠业务一部",,0E-20,"310016588182"
"2025091200000031","2023090400000007","山东泰钰贸易有限公司","反向保理","表内",2025-09-12,2026-09-07,6,192034.53,192034.53,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","山东省济南市历下区","山东省济南市历下区","山东省济南市历下区","山东省济南市历下区","",2026-09-07,"供应链金融部",,0E-20,"320016213611"
"2025102000000040","2023090400000007","山东泰钰贸易有限公司","反向保理","表内",2025-10-20,2026-10-12,6,145340.7,145340.7,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","山东省济南市历下区","山东省济南市历下区","山东省济南市历下区","山东省济南市历下区","",2026-10-12,"供应链金融部",,0E-20,"320016213611"
"2025031500000004","2025011600000011","陕西讯达供应链有限公司","反向保理","表内",2025-03-15,2026-03-09,6,343260.4,343260.4,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-03-09,"供应链金融部",,0E-20,"320020301227"
"2025090800000027","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-09-08,2026-08-31,6,115554.61,115554.61,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-08-31,"供应链金融部",,0E-20,"320022379963"
"2025082900000029","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-08-29,2026-08-24,6,53029.92,53029.92,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-08-24,"供应链金融部",,0E-20,"320022379963"
"2025112500000042","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-11-25,2026-11-20,6,111664.22,111664.22,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-11-20,"供应链金融部",,0E-20,"320022379963"
"2025112700000048","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-11-27,2026-11-22,6,116494.1,116494.1,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-11-22,"供应链金融部",,0E-20,"320022379963"
"2025022000000001","2017090400000003","上海理业供应链管理有限公司","普通流动资金贷款","表内",2025-02-21,2026-02-18,6.6,43500000,43500000,"保证","一般贷款",0,"1-正常","沈旭","一般贷款","","上海市青浦区","上海市青浦区","上海市青浦区","上海市青浦区","",2025-03-21,"公司业务一部",,0E-20,"200000565661"
"2025112500000045","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-11-25,2026-11-20,6,112016.14,112016.14,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-11-20,"供应链金融部",,0E-20,"320022379963"
"2025092600000039","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-09-26,2026-09-21,6,56961.94,56961.94,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-09-21,"供应链金融部",,0E-20,"320022379963"
"PJ20250625000027","2025042100000011","上海淌匠贸易有限公司","银行承兑汇票","表外",2025-06-25,2025-12-25,100,10000000,10000000,"","票据",0,"1-正常","沈菡","","","上海市宝山区","上海市宝山区","上海市宝山区","上海市宝山区","",,"公司业务二部",,0E-20,"310022372661"
"PJ20250925000016","2023090600000006","上海丽沧国际贸易有限公司","银行承兑汇票","表外",2025-09-25,2026-03-25,100,10000000,10000000,"","票据",0,"1-正常","张子龙","","","上海市崇明区","上海市崇明区","上海市崇明区","上海市崇明区","",,"供应链金融部",,0E-20,"310016785628"
"PJ20250606000001","2023120500000002","上海和峻国际贸易有限公司","银行承兑汇票","表外",2025-06-06,2025-12-06,100,10000000,10000000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",,0E-20,"310017665077"
"2025031200000008","2018052200000007","陕西滋华贸易有限责任公司","反向保理","表内",2025-03-12,2026-03-06,6,112912.38,112912.38,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省渭南市韩城市","陕西省渭南市韩城市","陕西省渭南市韩城市","陕西省渭南市韩城市","",2026-03-06,"供应链金融部",,0E-20,"200001563280"
"2025042900000017","2017090500000005","合肥前楼物资有限公司","反向保理","表内",2025-04-29,2026-04-22,6,84834.85,84834.85,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","",2026-04-22,"供应链金融部",,0E-20,"200000801330"
"2025042100000013","2017090500000005","合肥前楼物资有限公司","反向保理","表内",2025-04-21,2026-04-13,6,184416.44,184416.44,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","",2026-04-13,"供应链金融部",,0E-20,"200000801330"
"2025042900000019","2017090500000005","合肥前楼物资有限公司","反向保理","表内",2025-04-29,2026-04-22,6,167662.16,167662.16,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","安徽省合肥市庐阳区","",2026-04-22,"供应链金融部",,0E-20,"200000801330"
"PJ20250925000018","2023090600000006","上海丽沧国际贸易有限公司","银行承兑汇票","表外",2025-09-25,2026-03-25,100,10000000,10000000,"","票据",0,"1-正常","张子龙","","","上海市崇明区","上海市崇明区","上海市崇明区","上海市崇明区","",,"供应链金融部",,0E-20,"310016785628"
"PJ20231208000274","2023120500000002","上海和峻国际贸易有限公司","银行承兑汇票","表外",2023-12-08,2024-06-08,100,100000,100000,"","票据",0,"1-正常","倪文蕾（客户经理）","","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",,"公司业务二部",2024-06-11,0E-20,"310017665077"
"2024082300000005","2017101600000011","重庆驰辉实业有限公司","反向保理","表内",2024-08-23,2026-02-17,6.5,109843.5,109843.5,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","重庆市沙坪坝区","重庆市沙坪坝区","重庆市沙坪坝区","重庆市沙坪坝区","",2025-08-17,"供应链金融部",,0E-20,"200000918837"
"2025061000000027","2025031900000011","陕西荣华汇智实业有限公司","反向保理","表内",2025-06-10,2026-06-05,6,437132.45,437132.45,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","",2026-06-05,"供应链金融部",,0E-20,"320022379963"
"2025061000000018","2025041700000001","上海睿赛德电子科技有限公司","普通流动资金贷款","表内",2025-06-10,2026-06-10,3.8,1675000,1675000,"保证","一般贷款",0,"1-正常","朱晓琪（团队负责人）","一般贷款","","上海市浦东新区","上海市浦东新区","上海市浦东新区","上海市浦东新区","",2025-06-21,"公司业务三部",,0E-20,"310018099424"
"2025032000000006","2017082300000001","陕西青兰实业有限公司","反向保理","表内",2025-03-20,2026-03-13,6,112494.44,112494.44,"","贸易融资",0,"1-正常","黄有凯","瑞e订","钰翔环保供应链管理（上海）有限公司","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市未央区","陕西省西安市新城区","",2026-03-13,"供应链金融部",,0E-20,"200000728664"
